"user","session","task","iteration","digraph_qu","digraph_u!","digraph_!f","digraph_fa","digraph_aB","digraph_B8","digraph_8*","digraph_*e","digraph_en","mean","standard_deviation","kurtosis","skewness"
"e861cdce-a713-40ab-82ac-4d9691788a19","1","1","10","1503","900","1263","969","1218","732","907","553","314","928.7777777777778","347.35309533600844","2.2324463077572654","-0.11172655870139596"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","0","2230","1325","1602","1295","1949","915","1056","525","458","1261.6666666666667","565.8896633718548","1.9976957560535966","0.1859028394640361"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","1","1550","651","1051","752","1216","657","1218","516","397","889.7777777777778","363.4341688142825","1.9019780712759702","0.37341625661934763"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","2","5141","1795","1158","850","665","489","954","431","331","1312.6666666666667","1417.9135689064015","5.967539728423713","2.089559148855743"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","3","1591","1262","1433","1212","950","642","940","693","491","1023.7777777777778","354.786877427931","1.7525059107192134","0.06757068141831957"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","4","1510","786","1020","758","1258","952","1034","491","290","899.8888888888889","350.850536219388","2.364297712080446","-0.05720693408666947"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","5","2231","852","1161","786","1143","551","869","455","516","951.5555555555555","511.89758331376123","4.541223879126029","1.52017626696873"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","6","742","1351","1209","920","1291","633","1049","536","332","895.8888888888889","337.5705504679131","1.7168894243826816","-0.16602207043882944"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","7","1737","963","1113","802","1102","1496","1834","562","315","1102.6666666666667","484.7326869293815","1.91360098211552","0.029864534098586783"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","8","1690","941","919","583","1317","721","1078","383","286","879.7777777777778","422.2755229514856","2.3155639563913124","0.38579253492316223"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","9","997","747","1311","1079","816","466","877","361","277","770.1111111111111","326.0079905102683","1.9001661272617902","-0.0506773192052833"
"e861cdce-a713-40ab-82ac-4d9691788a19","2","1","10","997","747","1311","1079","816","466","877","361","277","770.1111111111111","326.0079905102683","1.9001661272617902","-0.0506773192052833"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","0","2299","1869","936","694","915","1567","1630","1346","983","1359.888888888889","496.6815309731947","2.0820915216949794","0.43143216530216694"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","1","2476","583","1215","869","1380","634","1799","341","519","1090.6666666666667","660.3253406886303","2.616503504372907","0.8471059823675284"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","2","921","400","982","876","1176","310","473","1328","1197","851.4444444444445","351.90279943034494","1.6319448201148588","-0.3026050449473091"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","3","629","555","1599","272","1291","2923","482","937","590","1030.888888888889","777.3792788657777","4.096202708189421","1.4458720689230415"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","4","547","455","1194","861","826","1002","1608","349","438","808.8888888888889","390.1664728589706","2.4702984869847913","0.6813011298467329"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","5","687","535","1476","1227","696","819","1423","359","266","832","420.585042265863","1.7030072205314506","0.32294052386744704"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","6","1032","546","1098","820","898","1136","936","378","226","785.5555555555555","308.080476899971","1.9474127766158","-0.6203836113740596"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","7","1864","975","1161","660","926","668","584","1013","1013","984.8888888888889","361.4293981907714","4.201733579722921","1.3041535918657998"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","8","644","485","903","592","1219","480","713","479","237","639.1111111111111","268.74334904202","3.1093387286098904","0.7834892973885705"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","9","1547","583","604","382","777","728","754","1422","176","774.7777777777778","421.188998953565","2.420713237412545","0.6605379769951617"
"ea92f37c-6652-4339-b685-7ae99d5f272f","0","1","10","1547","583","604","382","777","728","754","1422","176","774.7777777777778","421.188998953565","2.420713237412545","0.6605379769951617"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","0","613","486","715","623","1280","2056","2066","602","238","964.3333333333334","640.7296188287571","2.164845652734399","0.8577687051505464"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","1","745","412","561","286","1353","938","1185","794","495","752.1111111111111","336.7136747526481","2.0137862794413444","0.407453433683936"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","2","579","453","828","545","824","1081","1020","433","240","667","269.1723941599097","1.7949543804052415","0.11407646115414213"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","3","1548","1101","689","452","860","1643","1421","638","263","957.2222222222222","468.51580734100645","1.6205476221111523","0.12441236508594282"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","4","1458","712","918","490","1035","-215","816","556","298","674.2222222222222","447.9084176673664","2.884440566972957","-0.27010813197653677"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","5","579","594","715","449","821","784","916","767","231","650.6666666666666","200.00055555478394","2.7099359573409076","-0.7615289965088073"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","6","1928","657","764","353","792","712","895","465","200","751.7777777777778","466.91273935590954","4.76760791148761","1.500247966195801"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","7","553","502","800","371","684","734","605","435","204","543.1111111111111","177.70290089825298","2.2655311936767664","-0.36601080749865345"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","8","1059","1025","734","296","859","691","611","451","294","668.8888888888889","268.80122537933505","1.7434654554976319","-0.01937542983975835"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","9","500","520","718","403","580","644","540","278","156","482.1111111111111","166.93607854801087","2.428388152962815","-0.5999536304206059"
"ea92f37c-6652-4339-b685-7ae99d5f272f","1","1","10","500","520","718","403","580","644","540","278","156","482.1111111111111","166.93607854801087","2.428388152962815","-0.5999536304206059"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","0","1798","446","1096","841","950","888","848","645","292","867.1111111111111","406.1634713167825","3.662186307743356","0.901030751029142"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","1","550","481","1338","972","1328","1320","1049","500","253","865.6666666666666","400.67637259458604","1.4223325546856538","-0.10690330598598237"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","2","1709","1687","743","366","1065","1624","1538","440","274","1049.5555555555557","571.9629185943032","1.2946730309214016","-0.11240330051569357"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","3","647","903","983","496","1003","679","618","349","211","654.3333333333334","259.96794674215766","1.9028865176652927","-0.16655618943652697"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","4","557","533","1730","369","1168","900","687","344","237","725","448.8840483787421","3.1625003671544047","1.0796290603414131"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","5","1849","417","779","510","543","544","522","306","195","629.4444444444445","458.10700135596926","5.705805774861102","1.9503782825502547"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","6","734","493","920","630","968","511","699","365","235","617.2222222222222","228.91812111067026","2.0040679786114364","-0.01797972457758593"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","7","2271","512","640","336","528","768","614","296","271","692.8888888888889","580.0274791276787","6.161781774989654","2.127534382340152"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","8","2271","512","640","336","528","768","614","296","271","692.8888888888889","580.0274791276787","6.161781774989654","2.127534382340152"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","9","1599","914","1074","599","1137","851","666","327","180","816.3333333333334","409.16283093925114","2.435499886642272","0.23032186536395408"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","10","433","656","932","680","822","811","583","278","186","597.8888888888889","239.6253763432711","1.9241143560036709","-0.38855603224343666"
"ea92f37c-6652-4339-b685-7ae99d5f272f","2","1","11","433","656","932","680","822","811","583","278","186","597.8888888888889","239.6253763432711","1.9241143560036709","-0.38855603224343666"
